ID,createdAt,createdBy,modifiedAt,modifiedBy,referenceNumber,subProcessType_code,processType_code,processorTeam_ID,processorTeamName,stepNo,stepName,activityDescription,role,slaDays
3e899fb8-8714-476b-8290-55b412d757ca,2026-08-11T07:58:55.427,venkata.manisha@ext.dialog.lk,2026-08-11T07:58:55.427,venkata.manisha@ext.dialog.lk,STP-000089,NON_PO_ADV_SETTLE_OFN_OTHER,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,1,User submits the advance payment request,Internal users submit the advance payment request.,,1
13a221b4-68f2-4240-b40e-4a09a8d84135,2026-08-11T08:00:36.3,venkata.manisha@ext.dialog.lk,2026-08-11T08:00:36.3,venkata.manisha@ext.dialog.lk,STP-000090,NON_PO_ADV_SETTLE_OFN_OTHER,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,2,LoA approval,LoA approval,,1
bcec952c-e1a2-4e59-9da1-89f72fc9abae,2026-08-11T08:01:03.009,venkata.manisha@ext.dialog.lk,2026-08-11T08:01:03.009,venkata.manisha@ext.dialog.lk,STP-000091,NON_PO_ADV_SETTLE_OFN_OTHER,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,3,Post advance payment entry and document archival,Post advance payment entry and document archival,,1
7d4e3e43-2235-4773-8eb2-6af4b943aaa1,2026-08-11T08:02:06.094,venkata.manisha@ext.dialog.lk,2026-08-11T08:02:06.094,venkata.manisha@ext.dialog.lk,STP-000094,NON_PO_ADV_SETTLE_OFN_OTHER,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,6,Payment Completion,Payment Completion,,1
f311e2c0-c3df-4364-963b-1a07afcea40a,2026-08-11T08:02:52.972,venkata.manisha@ext.dialog.lk,2026-08-11T08:02:52.972,venkata.manisha@ext.dialog.lk,STP-000095,NON_PO_ADV_SETTLE_OFN_OTHER,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,7,User submits the supporting docs for advance settlement,The user submits the supporting documents to settle the advance.,,1
eb8833a8-534e-4c90-a371-4dc327dde013,2026-08-11T08:03:21.576,venkata.manisha@ext.dialog.lk,2026-08-11T08:03:21.576,venkata.manisha@ext.dialog.lk,STP-000096,NON_PO_ADV_SETTLE_OFN_OTHER,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,8,Advance clearance and Document Archiving,Checkbox for the I2P users to select “Raise Receipt” that will trigger a task to GFA team for deposit and GL confirmation.,,1
b43210c2-f0f1-4b69-adf1-f49129b7a9f8,2026-08-11T08:03:41.21,venkata.manisha@ext.dialog.lk,2026-08-11T08:03:41.21,venkata.manisha@ext.dialog.lk,STP-000097,NON_PO_ADV_SETTLE_OFN_OTHER,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,9,Quality check,Quality check,,1
224186f4-4e08-430f-8090-f354d169be96,2026-08-11T08:04:12.121,venkata.manisha@ext.dialog.lk,2026-08-11T08:04:12.121,venkata.manisha@ext.dialog.lk,STP-000098,NON_PO_ADV_SETTLE_OFN_OTHER,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,10,Payment completion,Payment completion,,1
9cec5ace-0d3e-4f0c-a56e-02d2a1a0eadd,2026-08-11T08:01:49.864,venkata.manisha@ext.dialog.lk,2026-08-11T08:04:25.091,venkata.manisha@ext.dialog.lk,STP-000093,NON_PO_ADV_SETTLE_OFN_OTHER,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,5,Quality Check ,Quality Check ,,1
7d3e04d8-0970-4231-b546-4d980a7eb9f8,2026-08-11T08:01:27.108,venkata.manisha@ext.dialog.lk,2026-08-11T08:04:33.196,venkata.manisha@ext.dialog.lk,STP-000092,NON_PO_ADV_SETTLE_OFN_OTHER,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,4,Payment Run and Document Archiving,Payment Run and Document Archiving,,1
d03a62ed-ed59-4022-96c4-4ab7ef2ee143,2026-08-11T08:06:34.11,venkata.manisha@ext.dialog.lk,2026-08-11T08:06:34.11,venkata.manisha@ext.dialog.lk,STP-000099,NON_PO_DIRECT_FOREIGN_TRAVEL,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,1,User submits the request,Internal team user submits the foreign travel payment request.,,1
7a1da3ba-cbcf-47c1-88bc-5eceb2251596,2026-08-11T08:06:49.366,venkata.manisha@ext.dialog.lk,2026-08-11T08:06:49.366,venkata.manisha@ext.dialog.lk,STP-000100,NON_PO_DIRECT_FOREIGN_TRAVEL,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,2,CTM Head validation,CTM Head validation,,1
bda944c8-0725-4537-bd6b-9d91c240bbee,2026-08-11T08:07:04.707,venkata.manisha@ext.dialog.lk,2026-08-11T08:07:04.707,venkata.manisha@ext.dialog.lk,STP-000101,NON_PO_DIRECT_FOREIGN_TRAVEL,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,3,CEO Approval,CEO Approval,,1
d6a2cf14-bb9e-48a8-85b4-ff070df2dff4,2026-08-11T08:07:43.285,venkata.manisha@ext.dialog.lk,2026-08-11T08:07:43.285,venkata.manisha@ext.dialog.lk,STP-000102,NON_PO_DIRECT_FOREIGN_TRAVEL,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,4,IV Confirmation and Document Archiving,IV Confirmation and Document Archiving,,1
2aac50a4-68d3-478c-a5bf-4196437458f8,2026-08-11T08:08:47.043,venkata.manisha@ext.dialog.lk,2026-08-11T08:08:47.043,venkata.manisha@ext.dialog.lk,STP-000103,NON_PO_DIRECT_FOREIGN_TRAVEL,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,5,Payment Run and Document Archiving,Payment Run and Document Archiving,,1
043659cb-ae47-46c8-b9e5-9ffab4b28642,2026-08-11T08:09:15.864,venkata.manisha@ext.dialog.lk,2026-08-11T08:09:15.864,venkata.manisha@ext.dialog.lk,STP-000104,NON_PO_DIRECT_FOREIGN_TRAVEL,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,6,Quality Check,Quality Check,,1
3050e4c6-2cb7-4f76-8426-a4cf1c409ae8,2026-08-11T08:09:49.02,venkata.manisha@ext.dialog.lk,2026-08-11T08:09:49.02,venkata.manisha@ext.dialog.lk,STP-000105,NON_PO_DIRECT_FOREIGN_TRAVEL,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,7,Payment Completion,Payment Completion,,1
9deb2d59-dfc5-4bd6-a3ee-4c2bfdbde4e3,2026-08-11T08:11:03.132,venkata.manisha@ext.dialog.lk,2026-08-11T08:11:03.132,venkata.manisha@ext.dialog.lk,STP-000106,NON_PO_FUEL_STAFF,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,1,User submits the request,Internal team user submits the staff / generator fuel request. ,,1
7925c8ab-579b-4355-b03f-6e03028e8949,2026-08-11T08:11:43.197,venkata.manisha@ext.dialog.lk,2026-08-11T08:11:43.197,venkata.manisha@ext.dialog.lk,STP-000107,NON_PO_FUEL_STAFF,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,2,LOA Approval,LOA approval is obtained.,,1
91edb701-f9e9-448e-a2c2-5391c0d1fcc1,2026-08-11T08:12:10.138,venkata.manisha@ext.dialog.lk,2026-08-11T08:12:10.138,venkata.manisha@ext.dialog.lk,STP-000108,NON_PO_FUEL_STAFF,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,3,IV confirmation and Document Archiving,IV confirmation and Document Archiving,,1
47b21a28-94c5-42a8-91f1-28276c6c16bc,2026-08-11T08:12:34.753,venkata.manisha@ext.dialog.lk,2026-08-11T08:12:34.753,venkata.manisha@ext.dialog.lk,STP-000109,NON_PO_FUEL_STAFF,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,4,Quality Check,Quality Check,,1
62be234a-c3b5-4721-a9cb-d06be9015ade,2026-08-11T08:12:55.809,venkata.manisha@ext.dialog.lk,2026-08-11T08:12:55.809,venkata.manisha@ext.dialog.lk,STP-000110,NON_PO_FUEL_STAFF,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,5,IV status update,User (Tax and GFA team) notified using involve party option,,1
168326a3-0a0e-4cad-b423-fd3a10c66a08,2026-08-11T08:14:38.69,venkata.manisha@ext.dialog.lk,2026-08-11T08:14:38.69,venkata.manisha@ext.dialog.lk,STP-000111,NON_PO_FUEL_GENERATOR,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,1,User submits the request,Internal team user submits the staff / generator fuel request. ,,1
02dbac9e-21e8-4b53-a1e7-03fe5133b28a,2026-08-11T08:15:08.096,venkata.manisha@ext.dialog.lk,2026-08-11T08:15:08.096,venkata.manisha@ext.dialog.lk,STP-000112,NON_PO_FUEL_GENERATOR,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,2,LOA Approval,LOA approval is obtained.,,1
36fb7009-a20d-47ce-a030-820d1372cd06,2026-08-11T08:15:26.982,venkata.manisha@ext.dialog.lk,2026-08-11T08:15:26.982,venkata.manisha@ext.dialog.lk,STP-000113,NON_PO_FUEL_GENERATOR,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,3,IV confirmation and Document Archiving,IV confirmation and Document Archiving,,1
c172f3b2-027f-4c96-ad99-b4836a85a432,2026-08-11T08:15:45.792,venkata.manisha@ext.dialog.lk,2026-08-11T08:15:45.792,venkata.manisha@ext.dialog.lk,STP-000114,NON_PO_FUEL_GENERATOR,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,4,Quality Check,Quality Check,,1
6309a15f-efcd-4421-ad59-be045c2e86ce,2026-08-11T08:16:03.306,venkata.manisha@ext.dialog.lk,2026-08-11T08:16:25.103,venkata.manisha@ext.dialog.lk,STP-000115,NON_PO_FUEL_GENERATOR,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,5,IV status update,User (Tax and GFA team) notified using involve party option,,1
161797d7-2cad-41ca-99b2-b2aea2e79a48,2026-08-11T09:24:36.619,venkata.manisha@ext.dialog.lk,2026-08-11T09:24:36.619,venkata.manisha@ext.dialog.lk,STP-000116,NON_PO_IDEAMART_APPMAKER,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,1,User submits request ,Internal team user selects Idea Mart or app maker  and submits the payment request. ,,1
19c831c7-0dd6-43d1-8f86-95cc846ee593,2026-08-11T09:27:38.797,venkata.manisha@ext.dialog.lk,2026-08-11T09:27:38.797,venkata.manisha@ext.dialog.lk,STP-000117,NON_PO_IDEAMART_APPMAKER,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,2,LoA Approval,LoA Approval,,1
e8d1dc6a-5a4c-4d46-afac-c0497261567f,2026-08-11T09:28:07.451,venkata.manisha@ext.dialog.lk,2026-08-11T09:28:07.451,venkata.manisha@ext.dialog.lk,STP-000118,NON_PO_IDEAMART_APPMAKER,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,3,IV Confirmation and Document Archiving,Optional task for I2P supervisors to confirm the bank details. ,,1
e75739b5-0b56-4eda-bd57-6fdfeb30bf1e,2026-08-11T09:28:26.393,venkata.manisha@ext.dialog.lk,2026-08-11T09:28:26.393,venkata.manisha@ext.dialog.lk,STP-000119,NON_PO_IDEAMART_APPMAKER,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,4,Payment Run and Document Archiving,Payment Run and Document Archiving,,1
de6e1eb4-a3f5-4c49-bf69-9dcba54eab35,2026-08-11T09:28:48.362,venkata.manisha@ext.dialog.lk,2026-08-11T09:28:48.362,venkata.manisha@ext.dialog.lk,STP-000120,NON_PO_IDEAMART_APPMAKER,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,5,Quality Check,Quality Check,,1
83a9ad60-ca92-4ece-8ac5-0cda36b5413b,2026-08-11T09:29:02.281,venkata.manisha@ext.dialog.lk,2026-08-11T09:29:02.281,venkata.manisha@ext.dialog.lk,STP-000121,NON_PO_IDEAMART_APPMAKER,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,6,Sharing the WHT Schedule with GFA team,Sharing the WHT Schedule with GFA team,,1
19f78d75-e50c-4c4c-8a15-117cd7a72e2d,2026-08-11T09:29:19.001,venkata.manisha@ext.dialog.lk,2026-08-11T09:29:19.001,venkata.manisha@ext.dialog.lk,STP-000122,NON_PO_IDEAMART_APPMAKER,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,7,Payment Completion,Optional task: Notify UD on Returns,,1
70b42f4a-34b5-44b2-89da-480373212201,2026-08-11T09:31:09.432,venkata.manisha@ext.dialog.lk,2026-08-11T09:31:09.432,venkata.manisha@ext.dialog.lk,STP-000123,NON_PO_CUSTOMER_REFUNDS,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,1,User submits request ,Internal team user submits the customer refunds payment request. ,,1
b4adca37-92f7-423c-8f86-acc6dc9f98d1,2026-08-11T09:31:32.173,venkata.manisha@ext.dialog.lk,2026-08-11T09:31:32.173,venkata.manisha@ext.dialog.lk,STP-000124,NON_PO_CUSTOMER_REFUNDS,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,2,LoA Approval,LoA Approval,,1
2eef7b31-253e-4d00-a473-58ccbac4828e,2026-08-11T09:31:52.66,venkata.manisha@ext.dialog.lk,2026-08-11T09:31:52.66,venkata.manisha@ext.dialog.lk,STP-000125,NON_PO_CUSTOMER_REFUNDS,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,3,IV Confirmation and Document Archiving,Optional task for I2P supervisors to confirm the bank details,,1
c02e39c0-6902-4db0-89dd-9eccbb6ca0c7,2026-08-11T09:32:10.083,venkata.manisha@ext.dialog.lk,2026-08-11T09:32:10.083,venkata.manisha@ext.dialog.lk,STP-000126,NON_PO_CUSTOMER_REFUNDS,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,4,Payment Run and Document Archiving,Payment Run and Document Archiving,,1
81e5b073-04bb-4275-a37a-ed3ddad71a24,2026-08-11T09:32:23.971,venkata.manisha@ext.dialog.lk,2026-08-11T09:32:23.971,venkata.manisha@ext.dialog.lk,STP-000127,NON_PO_CUSTOMER_REFUNDS,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,5,Quality Check,Quality Check,,1
c03ace56-ba6c-42ed-a5c7-e63c2fe26848,2026-08-11T09:32:40.162,venkata.manisha@ext.dialog.lk,2026-08-11T09:32:40.162,venkata.manisha@ext.dialog.lk,STP-000128,NON_PO_CUSTOMER_REFUNDS,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,6,Payment Completion,Optional task: Notify UD on Returns,,1
91115cc5-4665-4e03-b1b6-4944bfb81814,2026-08-11T09:35:23.747,venkata.manisha@ext.dialog.lk,2026-08-11T09:35:23.747,venkata.manisha@ext.dialog.lk,STP-000129,NON_PO_STELACOM_CONSIGNMENT,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,1,Submit working sheet,Vendor submits the consignment working sheet. ,,1
659c0f4e-e359-435e-825d-cf79c905508b,2026-08-11T09:35:55.434,venkata.manisha@ext.dialog.lk,2026-08-11T09:35:55.434,venkata.manisha@ext.dialog.lk,STP-000130,NON_PO_STELACOM_CONSIGNMENT,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,2,GBC Validation and confirmation,"In case of budget issues faced by GBC team while liability booking, they can create a manual task for the budget team to get it cleared. ",,1
fd50697e-39c3-492e-b7f1-be520239a0b9,2026-08-11T09:36:16.38,venkata.manisha@ext.dialog.lk,2026-08-11T09:36:16.38,venkata.manisha@ext.dialog.lk,STP-000131,NON_PO_STELACOM_CONSIGNMENT,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,3,Submit invoice,Vendor submits the invoice for the confirmed working sheet.,,1
99574cb4-f20d-4cdc-9e50-81919526230f,2026-08-11T09:36:41.768,venkata.manisha@ext.dialog.lk,2026-08-11T09:36:41.768,venkata.manisha@ext.dialog.lk,STP-000132,NON_PO_STELACOM_CONSIGNMENT,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,4,GBC Confirmation,A second GBC confirmation is performed against the submitted invoice.,,1
62a8e05e-1917-42e8-9a88-fdf4c2287f47,2026-08-11T09:37:03.154,venkata.manisha@ext.dialog.lk,2026-08-11T09:37:03.154,venkata.manisha@ext.dialog.lk,STP-000133,NON_PO_STELACOM_CONSIGNMENT,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,5,BU team Non-PO LOA approval,LoA approval flow will be completed,,1
6ee1454a-013f-4cbc-a627-d16b4c415715,2026-08-11T09:37:45.676,venkata.manisha@ext.dialog.lk,2026-08-11T09:37:45.676,venkata.manisha@ext.dialog.lk,STP-000134,NON_PO_STELACOM_CONSIGNMENT,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,6,IV Confirmation and Document Archiving	,IV Confirmation and Document Archiving	,,1
2db8f303-d0b7-4e4d-9385-44a7814387c3,2026-08-11T09:38:10.655,venkata.manisha@ext.dialog.lk,2026-08-11T09:38:10.655,venkata.manisha@ext.dialog.lk,STP-000135,NON_PO_STELACOM_CONSIGNMENT,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,7,Payment Run and Document Archiving,Payment Run and Document Archiving,,1
bf55bcb0-ee98-4e6d-a0c2-e42f069d3b73,2026-08-11T09:38:41.029,venkata.manisha@ext.dialog.lk,2026-08-11T09:38:41.029,venkata.manisha@ext.dialog.lk,STP-000136,NON_PO_STELACOM_CONSIGNMENT,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,8,Quality Check ,Quality Check ,,1
467a2cf9-ce29-4280-877f-ed9d6357faa7,2026-08-11T09:39:04.021,venkata.manisha@ext.dialog.lk,2026-08-11T09:39:04.021,venkata.manisha@ext.dialog.lk,STP-000137,NON_PO_STELACOM_CONSIGNMENT,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,9,Payment Completion,Payment Completion,,1
b6994ed3-2262-4f51-beb1-8fad83ec9b29,2026-08-11T09:39:31.917,venkata.manisha@ext.dialog.lk,2026-08-11T09:39:31.917,venkata.manisha@ext.dialog.lk,STP-000138,NON_PO_STELACOM_CONSIGNMENT,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,10,Payment completed update by Vendor,Vendor acknowledges receipt and updates status. ,,1
10a4fb0a-f961-471f-960f-39664353bc69,2026-08-11T09:46:18.083,venkata.manisha@ext.dialog.lk,2026-08-11T09:46:18.083,venkata.manisha@ext.dialog.lk,STP-000139,NON_PO_SITE_SHARE_LIABILITY,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,1,Submit invoices,"Vendor submits the site-sharing invoices. 
User will select the input: Power/Infra
",,1
15d1b0ca-0cdb-42ec-b5df-75c2f06deb80,2026-08-11T09:46:40.275,venkata.manisha@ext.dialog.lk,2026-08-11T09:46:40.275,venkata.manisha@ext.dialog.lk,STP-000140,NON_PO_SITE_SHARE_LIABILITY,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,2,SAQ Team validation,The SAQ team confirms the invoice details.,,1
2a6926f8-e8b4-4922-97cd-f27202954486,2026-08-11T09:47:06.194,venkata.manisha@ext.dialog.lk,2026-08-11T09:47:06.194,venkata.manisha@ext.dialog.lk,STP-000141,NON_PO_SITE_SHARE_LIABILITY,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,3,Non-PO LoA approval,Non-PO LoA approval for the invoices.,,1
cfaaee93-13f3-4d3b-a43a-010ecf73d158,2026-08-11T09:47:23.245,venkata.manisha@ext.dialog.lk,2026-08-11T09:47:23.245,venkata.manisha@ext.dialog.lk,STP-000142,NON_PO_SITE_SHARE_LIABILITY,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,4,IV Confirmation and Document Archiving,IV Confirmation and Document Archiving,,1
9aaa2147-3a93-4a8e-b573-723633043b45,2026-08-11T09:47:56.574,venkata.manisha@ext.dialog.lk,2026-08-11T09:47:56.574,venkata.manisha@ext.dialog.lk,STP-000143,NON_PO_SITE_SHARE_LIABILITY,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,5,Quality check,Quality check,,1
6dd34cd1-314c-4e42-8b4d-5ac608711a02,2026-08-11T09:52:41.587,venkata.manisha@ext.dialog.lk,2026-08-11T09:52:41.587,venkata.manisha@ext.dialog.lk,STP-000145,NON_PO_SITE_SHARING_SETOFF,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,2,HOD Approval,HOD Approval,,1
0621ab75-0c91-4976-9c44-092bda5e5a91,2026-08-11T09:53:03.987,venkata.manisha@ext.dialog.lk,2026-08-11T09:53:03.987,venkata.manisha@ext.dialog.lk,STP-000146,NON_PO_SITE_SHARING_SETOFF,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,3,IV Confirmation and Document Archiving,IV Confirmation and Document Archiving,,1
54f3e020-9eb2-473d-b0e2-4c845f0f5f06,2026-08-11T09:53:39.686,venkata.manisha@ext.dialog.lk,2026-08-11T09:53:39.686,venkata.manisha@ext.dialog.lk,STP-000147,NON_PO_SITE_SHARING_SETOFF,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,4,Quality Check,Quality Check,,1
06fbd44f-7231-41f6-8287-ca72196aa0f4,2026-08-11T09:53:58.5,venkata.manisha@ext.dialog.lk,2026-08-11T09:53:58.5,venkata.manisha@ext.dialog.lk,STP-000148,NON_PO_SITE_SHARING_SETOFF,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,5,Payment completion,Payment completion,,1
24e30261-afae-4dd2-af4b-5f72f4875f30,2026-08-11T09:57:20.205,venkata.manisha@ext.dialog.lk,2026-08-11T09:57:20.205,venkata.manisha@ext.dialog.lk,STP-000149,NON_PO_SITE_RENT_TAX_INVOICE,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,1,Submit invoices,Vendor submits the rent invoices. ,,1
19192c33-a863-44b2-90f3-a98c641d957b,2026-08-11T09:57:50.21,venkata.manisha@ext.dialog.lk,2026-08-11T09:57:50.21,venkata.manisha@ext.dialog.lk,STP-000150,NON_PO_SITE_RENT_TAX_INVOICE,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,2,SAQ Team confirmation,The SAQ team confirms the invoice details.,,1
3a6abe82-cb09-4a28-bb31-5a57d86d776f,2026-08-11T09:58:11.752,venkata.manisha@ext.dialog.lk,2026-08-11T09:58:11.752,venkata.manisha@ext.dialog.lk,STP-000151,NON_PO_SITE_RENT_TAX_INVOICE,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,3,IV Confirmation and Document Archiving,IV Confirmation and Document Archiving,,1
d09153c4-47ac-426f-bea3-b5e1f4bce31e,2026-08-11T09:59:19.955,venkata.manisha@ext.dialog.lk,2026-08-11T09:59:19.955,venkata.manisha@ext.dialog.lk,STP-000152,NON_PO_SITE_RENT_TAX_INVOICE,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,4,Payment Run and Document Archiving,Payment Run and Document Archiving,,1
4ec5b9b7-9ed1-4b0b-a2fa-aa3622ea5a81,2026-08-11T09:59:45.054,venkata.manisha@ext.dialog.lk,2026-08-11T09:59:45.054,venkata.manisha@ext.dialog.lk,STP-000153,NON_PO_SITE_RENT_TAX_INVOICE,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,5,Quality Check ,Quality Check ,,1
569be367-8871-4d90-840d-6e7bad2c9235,2026-08-11T10:00:09.746,venkata.manisha@ext.dialog.lk,2026-08-11T10:00:09.746,venkata.manisha@ext.dialog.lk,STP-000154,NON_PO_SITE_RENT_TAX_INVOICE,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,6,Payment Completion,Payment Completion,,1
3c768c48-92d4-43fe-a5a4-34a7743b6c39,2026-08-11T10:00:41.884,venkata.manisha@ext.dialog.lk,2026-08-11T10:00:41.884,venkata.manisha@ext.dialog.lk,STP-000155,NON_PO_SITE_RENT_TAX_INVOICE,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,7,Payment completed update by Vendor,Vendor acknowledges receipt and updates status,,1
5649fb7b-6419-428f-9d57-af5f7ae70b9f,2026-08-11T10:10:12.952,venkata.manisha@ext.dialog.lk,2026-08-11T10:10:12.952,venkata.manisha@ext.dialog.lk,STP-000156,DIRECT_FOREIGN_TRAVEL_REIMB,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,1,User submits the request,Internal team user submits the foreign travel reimbursement. ,,1
830bfc46-d471-414b-8b9a-e3d148da8cdf,2026-08-11T10:10:38.217,venkata.manisha@ext.dialog.lk,2026-08-11T10:10:38.217,venkata.manisha@ext.dialog.lk,STP-000157,DIRECT_FOREIGN_TRAVEL_REIMB,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,2,LoA Approval,LoA Approval,,1
102c6383-d2c7-4baf-8271-fce62c8624b4,2026-08-11T10:10:57.744,venkata.manisha@ext.dialog.lk,2026-08-11T10:10:57.744,venkata.manisha@ext.dialog.lk,STP-000158,DIRECT_FOREIGN_TRAVEL_REIMB,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,3,IV Confirmation and Document Archiving,IV Confirmation and Document Archiving,,1
9b127643-0b31-47b2-82c7-a871bb22a015,2026-08-11T10:11:15.589,venkata.manisha@ext.dialog.lk,2026-08-11T10:11:15.589,venkata.manisha@ext.dialog.lk,STP-000159,DIRECT_FOREIGN_TRAVEL_REIMB,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,4,Payment Run and Document Archiving,Payment Run and Document Archiving,,1
3530b1ff-032f-4b6d-8daf-5a7959c9a6f3,2026-08-11T10:11:33.068,venkata.manisha@ext.dialog.lk,2026-08-11T10:11:33.068,venkata.manisha@ext.dialog.lk,STP-000160,DIRECT_FOREIGN_TRAVEL_REIMB,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,5,Quality Check ,Quality Check ,,1
6d04fbb9-4a7b-4cc1-a52a-9299e1a4801a,2026-08-11T10:11:54.171,venkata.manisha@ext.dialog.lk,2026-08-11T10:11:54.171,venkata.manisha@ext.dialog.lk,STP-000161,DIRECT_FOREIGN_TRAVEL_REIMB,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,6,Payment Completion,Payment Completion,,1
30d68694-93d3-485e-8b93-7891ba367684,2026-08-11T10:14:10.661,venkata.manisha@ext.dialog.lk,2026-08-11T10:14:10.661,venkata.manisha@ext.dialog.lk,STP-000162,NON_PO_STAR_POINT_PAYMENTS,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,1,GBC raises the request with attachment,The GBC team raises the Star Point payment request with the supporting attachment. ,,1
4426d277-1248-4803-b36e-bc3d1c8fa29d,2026-08-11T10:14:53.642,venkata.manisha@ext.dialog.lk,2026-08-11T10:14:53.642,venkata.manisha@ext.dialog.lk,STP-000163,NON_PO_STAR_POINT_PAYMENTS,,96999a76-1bd0-4bec-a032-251abe9c8d44,Brainbox Ariba,2,LOA Approval ,"LOA approval is obtained, routed to the GSD team.",,1
